web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-1697","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Shimmery","I got this in the shade joy which is a really nice pinkish color and really shimmery I usually do not like shimmer but this is nice I probably wouldn’t use as much as I first did it’s like a blush highlighter Into one I did receive gifted by rarebeauty","jenjen361","9 Apr 2024"
"1738806769-1698","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Wish i could’ve loved this","Really really wanted to love this since i love the liquid blush and highlight separately but this ended up breaking me out into tiny clusters of bumps all over the areas I applied it! I was so sad because the color was beautiful but it wasn’t working for my skin. This was gifted by rare beauty.","alltimejenna","9 Apr 2024"
"1738806769-1699","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Love thiss blush!! Such a beautiful powder blush! I also love how they made it with a little bit of a highlight! It’s great to wear alone or to set their liquid blush!! I was gifted by rarebeauty! Over all so good!!","LeahMabry","9 Apr 2024"
"1738806769-1700","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Gifted by Rarebeauty and I’m a brown skin girly and Joy looks so good ! It is so glowy, but not glittery! On top on the Joy liquid blush it is chef’s kiss. However this is beautiful on its own. It also blends seamlessly into her skin!","lexielouuuuu","9 Apr 2024"
"1738806769-1701","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","The finely-milled formula blends effortlessly onto the skin, providing a subtle yet radiant pop of color. The shade Joy is a beautiful peachy-pink tone that adds a healthy glow to the cheeks. With its buildable coverage and luminous finish, this blush is perfect for creating a natural, lit-from-within look. Whether you're aiming for a soft daytime glow or a more glamorous evening vibe, this blush is sure to become a staple in your collection. Gifted by Rarebeauty","phuongmyyy","9 Apr 2024"
"1738806769-1702","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Sunkissed natural glow","Lighter and sparkly version of its liquid blush counterpart. Very soft to the touch with both fingers and brush but still pigmented with no fallout. Also lasts a very long time, i’ve noticed that it stains slightly which I personally like. Has the most beautiful pink and gold reflects to it, but looks dewy and leaves a natural glow to the skin when applied. It’s also unscented which is a huge plus for me personally and is in the cutest little packaging. I honestly love it and would purchase other shades with my own money in the future. (gifted by rarebeauty)","kellieanias","9 Apr 2024"
"1738806769-1703","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Amazing product 🥰🥰","Gifted by rare beauty. This formula of the pigment of the liquid blushes and the shine of the highlighters is a bomb, it looks incredible on the skin, it gives that look of bright and healthy skin, I would buy it again","kimeiryest","9 Apr 2024"
"1738806769-1704","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","new must have :)","Gifted by Rare Beauty. Hands down my FAVORITE powder blush. It is extremely pigmented, the color is BEAUTIFUL, and the color lasts all day.  a little bit also goes along way. highly recommend for anyone wanting to try :)","MakaleyMarie","9 Apr 2024"
"1738806769-1705","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","One of the Kind Blush! So Creamy!","Simply amazing product!!! Love the finish and go on very easily. If you haven’t tried it, you are missing out!","Callicious","9 Apr 2024"
"1738806769-1706","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","so glowy!!","I was super excited to try these luminous blushes, and they are DEFINITELY luminous. You don’t need a highlight when using these because they’re so shimmery and pretty! I’d say if you are not a glowy dewy girly definitely do not purchase, but if you’re into that, these are perfect for you. they last all day too and have great color pay off!! gifted by rare beauty all opinions are my own","mmr148","9 Apr 2024"
"1738806769-1707","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","My new favorite Blush!","Once again, Rare Beauty never fails! This blush is basically a 2 in 1 product, you get the blush and highlighter for the perfect price. It gives you the perfect shimmer, a little goes a long way. I love the fact that it looks so natural, definitely recommend. Gifted by Rare Beauty","nidia24","8 Apr 2024"
"1738806769-1708","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","LOVE","I’ve been using this blush a little over a week and I love it! You can build and really blend this product. It’s super easy to use and can have a natural or glam look depending on what mood you are in","Msjaybird","8 Apr 2024"
"1738806769-1709","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","I love!","You need this blush! Rarebeauty products are truly the best. It goes so well over the liquid blush. The product is pigmented and easy to use. It lasted all day on my oily skin and looked beautiful in pictures. The packaging is also really nice. Gifted by rarebeauty in return for an honest review!","ErinMichell","8 Apr 2024"
"1738806769-1710","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I was gifted by rare beauty and i am not disappointed. I love the color payoff, it is perfect for the warmer weather. Not to mention, her formula and ingredients list is amazing. Definitely recommend it","beautylanii","8 Apr 2024"
"1738806769-1711","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I really love rare beauty blushes and this new formula it’s incredible I think I gonna used it all summer, it gives you the best combination between blush and highlight!Love love love gifted by rarebeauty","veroisolee","8 Apr 2024"
"1738806769-1712","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","You won’t regret using this blush","Excuse me?? I am obsessed with this blush! This was gifted by rare beauty to me and OMG! The pigment it’s amazing and the shade it’s so perfect for my skin tone. I love a no-makeup look and this blush it’s so perfect for it since I’m not a fan of applying highlighter all the time. I can’t wait to use this product all summer long!!","laurykritel","8 Apr 2024"
"1738806769-1713","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","A MUST","This blush is BEAUTIFUL . The texture is everything and super silky just like the highlighter texture. It glides right on the skin. The peachy pigment is stunning and a little goes a really long way. Gifted by rare beauty","bakdk8967","8 Apr 2024"
"1738806769-1714","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Lovely","Love this formula so much it’s unique and different. Even though it was gifted by rarebeauty I am always honest and this formula is out of this world!!! If your looking for a glowy highlighter than doesn’t look textured this is perfect for you!","ilovelycristina","8 Apr 2024"
"1738806769-1715","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Broken","Came completely broken, returning. Gorgeous shade otherwise","Steph9810","8 Apr 2024"
