FentyMascara,,,,,,,,
web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,Date,UserID,ReviewText
1738781940-162,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,26 Dec 2024,FoxyLady247,"This volumizing mascara is a game-changer! The formula is called 'Hella Thicc' for a reason, it glides on effortlessly, delivering intense volume and nice length with just a couple strokes. The brush is expertly designed to separate and coat every lash, avoiding clumps and providing a full finishing look. What I love most is how lightweight it feels despite the bold look it creates—perfect for all-day wear without flaking or smudging. It’s also buildable, allowing you to achieve anything from a natural enhancement to a full-glam effect. Whether you’re getting ready for work or a night out, this mascara is a must-have for achieving stunning, voluminous lashes effortlessly!"
1738781940-163,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,This is my the most favorite mascara!,25 Dec 2024,podyma,This is my the most favorite mascara for now! I love it soooo much. Just 2 layers and I have long lashes ❤️ The mascara stays on all day. It’s easy to put on and take off.
1738781940-164,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Very dark, thickening formula",25 Dec 2024,odd1,"I received this mascara in exchange for a review. It’s a great thickening formula. After only two coats, my very blonde eyelashes look almost false. The packaging is cute, and the diamond shaped tube is easy to handle. Would buy again,it reminds me of the old Bad Gal Lash formula but with a wand better suited for lower lashes."
1738781940-165,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Pass on this one,24 Dec 2024,emmb4,"Well I do think this product makes the lashes look thicker and more volumized, I found that it transfers like crazy on my lower and upper lash line. I looked like a raccoon and it wasn’t a pretty look. It flaked as well. I think I would pass on this one."
1738781940-166,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A great new option,24 Dec 2024,drc123,"I had gotten away from wearing mascara, but I had the opportunity to try this for free so I jumped at it. The formula isn't too thick and it doesn't clump. It goes on smoothly and doesn't flake or smear. I would like for this to be offered in brown or brown-black as well as the standard black."
1738781940-167,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Worth the money,23 Dec 2024,princessredness,"This mascara is pretty good, I have oily eye lids so most mascaras give my “panda eyes” but not this one. I wore it for 10 hours and it looked just as good as when I first applied it"
1738781940-168,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Lovely!,23 Dec 2024,aligrace1,"I  was thrilled to get to try this mascara as I am a fan of every Fenty beauty product, I’ve tried to date. Recently, I’ve been experiencing a lot of irritation in my eyes, so i was nervous as mascara often makes it worse, but this mascara didn’t at all and I am extremely sensitive. The only downside is there was some transfer to my eyelid throughout the night."
1738781940-169,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great mascara for lengthening,23 Dec 2024,MiMiBeauty78,I really love the brush. It’s very lengthening and doesn’t clump up. It’s long lasting and helps the lashes remain curled. It’s also buildable so you can add thickness to it which is great.
1738781940-170,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love,22 Dec 2024,Stacyponder87,"I received this product for free in exchange for my honest review. Love! I love the brush, packaging, everything. It lifts and separates lashes creating a fake lash look.  It's my new favorite mascara and it's pretty budget friendly compared to other brands."
1738781940-171,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Nice sleek mascara,22 Dec 2024,MissB82,The packaging is nice. The shape of the tube is different and easier to hold. The shape of the wand is different than I've used before. I definitely recommend wiping the excess off before application and then building it to the coverage you want as you add layers. If you don't wipe off the excess you will get clumps. My lashes definitely look fuller. I love a good sleek mascara. I am not sure I would pay full price.
1738781940-172,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,22 Dec 2024,olga91,"This is a really good mascara. It adds so much volume to
My short and straight lashes. And the wand is just the way I like, not silicone one, but the one with short dense bristles that really covers every single lash. The only downside is that it smudges pretty and"
1738781940-173,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great mascara!,22 Dec 2024,sofiamaya97,"The packaging is great ! 
 I’m really impressed! It delivers great volume and length without clumping, giving my lashes a natural yet dramatic look. The formula is lightweight, so it doesn’t feel heavy on my lashes, and it stays put all day without smudging or flaking. It was easy to apply
For a good price 
I definitely like it ♥️"
1738781940-174,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I loved this!,21 Dec 2024,isabellenarc97,I really enjoyed using this packaging. I love the fancy outside packaging and I also loved using it on my night out and it didn’t really smudge. I suggest this for any person that loves wearing make up. I have thin eyelashes and it made them pop!
1738781940-175,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Value and quality,21 Dec 2024,MeeshCapiche,"Fenty’s Hella Thicc Volumizing Mascara lives up to its name in every way. The brush design is a standout feature—it allows for easy application, evenly coating the lashes while effectively separating them for a clump-free finish. The creamy consistency of the formula ensures a smooth glide, making it simple to build up layers without any mess.

Once applied, the staying power is impressive—it lasts all day without smudging or flaking. The volume and extension it provides are noticeable, delivering a bold, dramatic look that enhances the eyes beautifully. At a reasonable price point, it offers great value for the quality and performance, making it a fantastic addition to any makeup routine."
1738781940-176,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Just average mascara,21 Dec 2024,remy84,"While it’s a nice mascara, I have others I actually prefer much more. The formula gets too clumpy on my lashes and I have to spend more time than I’d like combing them out. I did like that the formula isn’t too dry, so the product didn’t crumble off my lashes. But it was wet enough that it caused the clumping as well as being easy to smudge. Overall, I wouldn’t buy this one, I have ones that work better for less."
1738781940-177,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Highly recommended,21 Dec 2024,skynie28,Very effectively on the eye lashes. It is value for your money. Volume and last long. Help your eyes more bigger and look younger. The color is nice and suitable with my hair color too.
1738781940-178,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good quality product,21 Dec 2024,docksea2024,I received this product for free in exchange for my honest feedback. This mascara is high quality.  It made my thin lashes look thicker. I did experience some clumping though. I like how the container is easy to hold and the mascara is long lasting.
