web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
1738799716-2585,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,This blush is so pretty! I’ve never seen a pink color like it and it’s the perfect mix of pink and natural color. It also smells so good almost like strawberries! It has a natural finish and blends easy!,24 Oct 2024,Stunning,cleesch3456
1738799716-2586,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,I got this huda beauty blush filter liquid blush in watermelon pop and it’s my new favorite blush for fall! It’s super easy to use and also very blendable. Cant wait to keep using it with all my makeup looks.,24 Oct 2024,,Tara415
1738799716-2587,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,One of my favorite new blushes! It is so blendable and melts into my skin. It’s not crazy pigmented but I love that it layers well so you can build up the color. The finish is very glowy. It adds a healthy pretty glow to my skin. This one will be staying in my makeup routine and I’ll be looking at getting some other shades!,24 Oct 2024,,cheynam
1738799716-2588,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"Huda Beauty’s Blush Filter in Black Cherry is my new fave for a bold, berry flush. This buildable, velvety formula blends effortlessly, giving me a smooth and even, long-lasting pop of color with a natural finish!",24 Oct 2024,Berry pop of color,terreng
1738799716-2589,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"I received this in exchange for my honest review.  I got the shade strawberry cream, and I love it. At first, I tried using the makeup brush to apply it to my cheeks, but I find it difficult, so beauty blender sponge is a lot better when you apply this product.  It's a creamy liquid blush that is very blendable. I don't have any foundation on the photo, btw. I just used concealer under my eyes and covered with baking powder and then applied the filter blush.",24 Oct 2024,rosy,
1738799716-2590,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"Huda Beauty's Blush Filter in Watermelon Pop is a stunning addition to any makeup collection. The shade offers a vibrant, fresh pop of color that suits a variety of skin tones. Its buildable formula blends effortlessly, providing a natural flush with a subtle glow. Highly recommend!",24 Oct 2024,Must have,makeupbyrafiaa
1738799716-2591,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,I absolutely adore this Beauty Blush Filter liquid blush. The shade is so versatile and pretty. It definitely applies easily and blends out nicely. It’s very pigmented but manageable. Can’t wait to try more shades.,24 Oct 2024,Gorgeous,agomalley
1738799716-2592,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,This blush is so gorgeous and very pigment with my skin tone. I applied a little dot and it went a long way. This might be one of my favorite blushes. I can tell it’s long lasting as well. I would definitely recommend since it’s not overpowering!,24 Oct 2024,Very gorgeous!,bundleofjoi24
1738799716-2593,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"I really love this blush and the shade. But mostly I have enjoyed applying this liquid blush because it is easy to apply, it is blendable, and it leaves a beautiful finish that looks very natural to the skin. Almost like a sunkissed look and perfect for a day out in the sun.",24 Oct 2024,Love it,RRamos20
1738799716-2594,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"What a gorgeous shade! A beautiful, true peach that is very pigmented; so you only need a little! Blends out easily and lasts all day. It has a slight pleasant smell. I would purchase another color in a heartbeat.",24 Oct 2024,Gorgeous dewy blush,followmearound
1738799716-2595,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,This blush was the perfect color for my skin tone! I couldn’t believe how pigmented it was! All it took was one small dot to do one side of my face! The size of the product for the amount you need is outstanding and worth every penny! I will be buying some other shades of this. It is now my top one!,24 Oct 2024,Out of this world pigment!,chelleypistols
1738799716-2596,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"The Huda Beauty Blush Filter in the shade Cotton Candy is a great long-lasting baby pink blush that gives a beautiful blurred, natural dewy finish. It blends smoothly and adds a soft pop of color that looks fresh throughout the day. However, what I don’t like is the heavy fragrance—it smells sweet, almost like cotton candy, which I find unnecessary. I don't think blush needs to be scented at all, as it can be a bit overwhelming. Despite the scent, the overall performance of the blush is impressive.",24 Oct 2024,Heavy fragranced,katekidze
1738799716-2597,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"This is a really pretty rosy shade and has a sweet scent. I hope they continue to expand on their color range. When I swatch this on my hand, it looks matte but as I blend it shimmer appears. It’s more noticeable in this shade than Cotton Candy but when I apply it to my cheeks with a sponge, it looks very natural. I do not like the applicator. I don’t think it applies the product well. I prefer to put it on the back of my hand then work from there. I think this has great pigment but isn’t too much and it wears nicely. Only thing I would change is the packaging.",24 Oct 2024,Beautiful shade & formula but annoying applicator,loveheatherette
1738799716-2598,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,"I’m obsessed with the Blush Filter! It gives my cheeks the prettiest pop of color and a soft, glowing finish. It’s super lightweight and blends so easily, making it really easy to apply. I love that the color is buildable, so I can keep it light or add more for a bolder look. The little bit of shimmer gives such a nice, natural glow without being too much. It’s the perfect blush for an everyday look!",24 Oct 2024,It’s the perfect blush for an everyday look!,tanTX13
1738799716-2599,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,I received strawberry cream. The shade is a lovely dusty rose shade. A little goes a long way and it’s sweet scented. I noticed after application there’s fine sparkles. It’s really pretty and gives a hint of a glow. It’s long wearing. I like to apply it with a blush brush since with my fingers it’s pretty pigmented.,24 Oct 2024,,Deecurieus
1738799716-2600,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,I love a good purple blush!!! This is a really nice pigmented blush! It’s good if you want a pigmented but natural look! It’s so great !,24 Oct 2024,MUST HAVE PIGMENTED BLUSH,jilliansowell
1738799716-2601,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,Of course this blush is just stunning on! The formula is thin but pigmented and buildable. I love how it gives a more glowy effect that looks like a built in highlighter. This is a welcome addition in my beauty bag!,24 Oct 2024,Super pretty in cotton candy!,falison75
1738799716-2602,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product,3.2K,https://www.sephora.com/product/blush-filter-soft-glow-liquid-blush-P510756?skuId=2828911&icid2=products%20grid:p510756:product#ratings-reviews-container,,I didn’t realize this would smell like watermelon too! It smells so yummy!! The color is super easy to use and friendly to blending with brush or even finger. I love the warm summery color. It is really easy to use.,24 Oct 2024,,reptarro
